nuts_2,country,year,urban_pop_10k,n_cities_10k,largest_city,largest_city_pop,urban_pop_5k,national_urb_ratio,national_total_pop_k,total_pop_est_k,confidence
DE23,DE,1850,32.0,2,Regensburg,22.0,49.0,0.1161915486,33746.0,275.4072941239721,high
DE23,DE,1900,109.0,4,Regensburg,45.0,109.0,0.2458998308,54388.0,443.2699268046833,high
DE24,DE,1500,0.0,0,,0.0,0.0,0.0849166667,12000.0,,low_no_large_city
DE24,DE,1550,0.0,0,,0.0,0.0,0.08217708335,14000.0,,low_no_large_city
DE24,DE,1600,0.0,0,,0.0,0.0,0.0794375,16000.0,,low_no_large_city
DE24,DE,1650,0.0,0,,0.0,0.0,0.114,11000.0,,low_no_large_city
DE24,DE,1700,0.0,0,,0.0,0.0,0.0904933333,15000.0,,low_no_large_city
DE24,DE,1750,0.0,0,,0.0,15.0,0.1172933333,15000.0,,low_no_large_city
DE24,DE,1800,10.0,1,Bayreuth,10.0,23.0,0.1262666667,18000.0,79.19746566019074,high
DE24,DE,1850,24.0,2,Bayreuth,14.0,33.0,0.1161915486,33746.0,206.55547059297908,high
DE24,DE,1900,89.0,3,Hof,33.0,89.0,0.2458998308,54388.0,361.93599528088816,high
DE25,DE,1500,38.0,1,Nuernberg,38.0,51.0,0.0849166667,12000.0,447.4975464386663,high
DE25,DE,1550,39.0,1,Nuernberg,39.0,55.0,0.08217708335,14000.0,474.5848649056489,high
DE25,DE,1600,52.0,2,Nuernberg,40.0,60.0,0.0794375,16000.0,654.6026750590087,high
DE25,DE,1650,51.0,2,Nuernberg,40.0,57.0,0.114,11000.0,447.36842105263156,high
DE25,DE,1700,50.0,2,Nuernberg,40.0,60.0,0.0904933333,15000.0,552.5268898454865,high
DE25,DE,1750,42.0,2,Nuernberg,30.0,76.0,0.1172933333,15000.0,358.07661713029347,high
DE25,DE,1800,71.0,4,Nuernberg,30.0,108.0,0.1262666667,18000.0,562.3020061873543,high
DE25,DE,1850,120.0,6,Nuernberg,54.0,152.0,0.1161915486,33746.0,1032.7773529648955,high
DE25,DE,1900,408.0,6,Nuernberg,261.0,447.0,0.2458998308,54388.0,1659.21220308542,high
DE26,DE,1500,0.0,0,,0.0,13.0,0.0849166667,12000.0,,low_no_large_city
DE26,DE,1550,0.0,0,,0.0,19.0,0.08217708335,14000.0,,low_no_large_city
DE26,DE,1600,10.0,1,Wuerzburg,10.0,20.0,0.0794375,16000.0,125.88512981904013,high
DE26,DE,1650,12.0,1,Wuerzburg,12.0,22.0,0.114,11000.0,105.26315789473684,high
DE26,DE,1700,14.0,1,Wuerzburg,14.0,24.0,0.0904933333,15000.0,154.70752915673623,high
DE26,DE,1750,15.0,1,Wuerzburg,15.0,26.0,0.1172933333,15000.0,127.88450611796195,high
DE26,DE,1800,20.0,1,Wuerzburg,20.0,32.0,0.1262666667,18000.0,158.3949313203815,high
DE26,DE,1850,25.0,1,Wuerzburg,25.0,39.0,0.1161915486,33746.0,215.1619485343532,high
DE26,DE,1900,91.0,2,Wuerzburg,75.0,98.0,0.2458998308,54388.0,370.0693884332677,high
DE27,DE,1500,0.0,0,,0.0,5.0,0.0849166667,12000.0,,low_no_large_city
DE27,DE,1550,0.0,0,,0.0,5.0,0.08217708335,14000.0,,low_no_large_city
DE27,DE,1600,0.0,0,,0.0,17.0,0.0794375,16000.0,,low_no_large_city
DE27,DE,1650,0.0,0,,0.0,6.0,0.114,11000.0,,low_no_large_city
DE27,DE,1700,0.0,0,,0.0,6.0,0.0904933333,15000.0,,low_no_large_city
DE27,DE,1750,0.0,0,,0.0,10.0,0.1172933333,15000.0,,low_no_large_city
DE27,DE,1800,0.0,0,,0.0,12.0,0.1262666667,18000.0,,low_no_large_city
DE27,DE,1850,0.0,0,,0.0,24.0,0.1161915486,33746.0,,low_no_large_city
DE27,DE,1900,44.0,3,Kempten,16.0,44.0,0.2458998308,54388.0,178.9346493523492,high
DE30,DE,1500,0.0,0,,0.0,14.0,0.0849166667,12000.0,,low_no_large_city
DE30,DE,1550,0.0,0,,0.0,15.0,0.08217708335,14000.0,,low_no_large_city
DE30,DE,1600,10.0,1,Berlin,10.0,17.0,0.0794375,16000.0,125.88512981904013,high
DE30,DE,1650,23.0,1,Berlin,23.0,30.0,0.114,11000.0,201.75438596491227,high
DE30,DE,1700,55.0,1,Berlin,55.0,62.0,0.0904933333,15000.0,607.7795788300351,high
DE30,DE,1750,128.0,2,Berlin,113.0,142.0,0.1172933333,15000.0,1091.2811188732753,high
DE30,DE,1800,221.0,4,Berlin,172.0,238.0,0.1262666667,18000.0,1750.2639910902153,high
DE30,DE,1850,522.0,6,Berlin,437.0,535.0,0.1161915486,33746.0,4492.581485397295,high
DE30,DE,1900,2205.0,8,Berlin,1800.0,2205.0,0.2458998308,54388.0,8967.065950498409,high
DE40,DE,1500,11.0,1,Frankfurt am Oder,11.0,11.0,0.0849166667,12000.0,129.53876344277182,high
DE40,DE,1550,12.0,1,Frankfurt am Oder,12.0,12.0,0.08217708335,14000.0,146.0261122786612,high
DE40,DE,1600,13.0,1,Frankfurt am Oder,13.0,13.0,0.0794375,16000.0,163.65066876475217,high
DE40,DE,1650,11.0,1,Frankfurt am Oder,11.0,11.0,0.114,11000.0,96.49122807017544,high
DE40,DE,1700,0.0,0,,0.0,9.0,0.0904933333,15000.0,,low_no_large_city
DE40,DE,1750,0.0,0,,0.0,9.0,0.1172933333,15000.0,,low_no_large_city
DE40,DE,1800,13.0,1,Frankfurt am Oder,13.0,13.0,0.1262666667,18000.0,102.95670535824796,high
DE40,DE,1850,31.0,1,Frankfurt am Oder,31.0,31.0,0.1161915486,33746.0,266.800816182598,high
DE40,DE,1900,62.0,1,Frankfurt am Oder,62.0,62.0,0.2458998308,54388.0,252.1351877237648,high
DE50,DE,1500,18.0,1,Bremen,18.0,18.0,0.0849166667,12000.0,211.972521997263,high
DE50,DE,1550,19.0,1,Bremen,19.0,19.0,0.08217708335,14000.0,231.20801110788022,high
DE50,DE,1600,21.0,1,Bremen,21.0,21.0,0.0794375,16000.0,264.3587726199843,high
DE50,DE,1650,24.0,1,Bremen,24.0,24.0,0.114,11000.0,210.52631578947367,high
DE50,DE,1700,27.0,1,Bremen,27.0,27.0,0.0904933333,15000.0,298.3645205165627,high
DE50,DE,1750,28.0,1,Bremen,28.0,28.0,0.1172933333,15000.0,238.717744753529,high
DE50,DE,1800,36.0,1,Bremen,36.0,36.0,0.1262666667,18000.0,285.1108763766867,high
DE50,DE,1850,55.0,1,Bremen,55.0,60.0,0.1161915486,33746.0,473.3562867755771,high
DE50,DE,1900,181.0,2,Bremen,161.0,190.0,0.2458998308,54388.0,736.0720802903456,high
DE60,DE,1500,67.0,3,Hamburg,30.0,76.0,0.0849166667,12000.0,789.0088318787011,high
DE60,DE,1550,72.0,3,Hamburg,35.0,77.0,0.08217708335,14000.0,876.1566736719673,high
DE60,DE,1600,77.0,3,Hamburg,40.0,82.0,0.0794375,16000.0,969.315499606609,high
DE60,DE,1650,88.0,3,Hamburg,53.0,88.0,0.114,11000.0,771.9298245614035,high
DE60,DE,1700,103.0,3,Hamburg,70.0,108.0,0.0904933333,15000.0,1138.2053930817021,high
DE60,DE,1750,111.0,2,Hamburg,90.0,126.0,0.1172933333,15000.0,946.3453452729184,high
DE60,DE,1800,175.0,4,Hamburg,130.0,191.0,0.1262666667,18000.0,1385.955649053338,high
DE60,DE,1850,219.0,5,Hamburg,149.0,231.0,0.1161915486,33746.0,1884.8186691609342,high
DE60,DE,1900,884.0,6,Hamburg,706.0,891.0,0.2458998308,54388.0,3594.959773351743,high
DE71,DE,1500,24.0,2,Frankenthal,12.0,30.0,0.0849166667,12000.0,282.63002932968396,high
DE71,DE,1550,30.0,2,Frankenthal,15.0,39.0,0.08217708335,14000.0,365.065280696653,high
DE71,DE,1600,53.0,3,Frankenthal,20.0,58.0,0.0794375,16000.0,667.1911880409127,high
DE71,DE,1650,66.0,3,Frankenthal,24.0,66.0,0.114,11000.0,578.9473684210526,high
DE71,DE,1700,80.0,3,Frankenthal,28.0,80.0,0.0904933333,15000.0,884.0430237527784,high
DE71,DE,1750,100.0,4,Frankenthal,32.0,100.0,0.1172933333,15000.0,852.5633741197463,high
DE71,DE,1800,136.0,4,Frankenthal,48.0,154.0,0.1262666667,18000.0,1077.085532978594,high
DE71,DE,1850,235.0,7,Frankenthal,62.0,243.0,0.1161915486,33746.0,2022.5223162229202,high
DE71,DE,1900,929.0,8,Frankenthal,289.0,929.0,0.2458998308,54388.0,3777.961119280282,high
DE72,DE,1500,0.0,0,,0.0,0.0,0.0849166667,12000.0,,low_no_large_city
DE72,DE,1550,0.0,0,,0.0,0.0,0.08217708335,14000.0,,low_no_large_city
DE72,DE,1600,0.0,0,,0.0,0.0,0.0794375,16000.0,,low_no_large_city
DE72,DE,1650,0.0,0,,0.0,0.0,0.114,11000.0,,low_no_large_city
DE72,DE,1700,0.0,0,,0.0,0.0,0.0904933333,15000.0,,low_no_large_city
DE72,DE,1750,0.0,0,,0.0,12.0,0.1172933333,15000.0,,low_no_large_city
DE72,DE,1800,0.0,0,,0.0,16.0,0.1262666667,18000.0,,low_no_large_city
DE72,DE,1850,0.0,0,,0.0,23.0,0.1161915486,33746.0,,low_no_large_city
DE72,DE,1900,55.0,3,Giessen,25.0,55.0,0.2458998308,54388.0,223.66831169043652,high
DE73,DE,1500,0.0,0,,0.0,0.0,0.0849166667,12000.0,,low_no_large_city
DE73,DE,1550,0.0,0,,0.0,5.0,0.08217708335,14000.0,,low_no_large_city
DE73,DE,1600,0.0,0,,0.0,22.0,0.0794375,16000.0,,low_no_large_city
DE73,DE,1650,0.0,0,,0.0,14.0,0.114,11000.0,,low_no_large_city
DE73,DE,1700,10.0,1,Kassel,10.0,16.0,0.0904933333,15000.0,110.5053779690973,high
DE73,DE,1750,17.0,1,Kassel,17.0,24.0,0.1172933333,15000.0,144.93577360035687,high
DE73,DE,1800,18.0,1,Kassel,18.0,31.0,0.1262666667,18000.0,142.55543818834335,high
DE73,DE,1850,46.0,2,Kassel,36.0,52.0,0.1161915486,33746.0,395.8979853032099,high
DE73,DE,1900,125.0,2,Kassel,106.0,138.0,0.2458998308,54388.0,508.3370720237194,high
DE80,DE,1500,21.0,2,Stralsund,11.0,21.0,0.0849166667,12000.0,247.3012756634735,high
DE80,DE,1550,25.0,2,Stralsund,13.0,25.0,0.08217708335,14000.0,304.22106724721084,high
DE80,DE,1600,30.0,2,Rostock,15.0,35.0,0.0794375,16000.0,377.6553894571204,high
DE80,DE,1650,23.0,2,Stralsund,12.0,23.0,0.114,11000.0,201.75438596491227,high
DE80,DE,1700,10.0,1,Stralsund,10.0,18.0,0.0904933333,15000.0,110.5053779690973,high
DE80,DE,1750,0.0,0,,0.0,19.0,0.1172933333,15000.0,,low_no_large_city
DE80,DE,1800,25.0,2,Rostock,14.0,49.0,0.1262666667,18000.0,197.99366415047686,high
DE80,DE,1850,64.0,4,Rostock,23.0,87.0,0.1161915486,33746.0,550.8145882479442,high
DE80,DE,1900,151.0,6,Rostock,55.0,160.0,0.2458998308,54388.0,614.071183004653,high
DE91,DE,1500,40.0,3,Braunschweig,18.0,53.0,0.0849166667,12000.0,471.0500488828066,high
DE91,DE,1550,38.0,3,Braunschweig,17.0,51.0,0.08217708335,14000.0,462.41602221576045,high
DE91,DE,1600,28.0,2,Braunschweig,16.0,50.0,0.0794375,16000.0,352.4783634933124,high
DE91,DE,1650,27.0,2,Braunschweig,16.0,52.0,0.114,11000.0,236.8421052631579,high
DE91,DE,1700,27.0,2,Braunschweig,17.0,53.0,0.0904933333,15000.0,298.3645205165627,high
DE91,DE,1750,32.0,2,Braunschweig,21.0,69.0,0.1172933333,15000.0,272.82027971831883,high
DE91,DE,1800,42.0,2,Braunschweig,30.0,75.0,0.1262666667,18000.0,332.6293557728011,high
DE91,DE,1850,95.0,5,Braunschweig,40.0,117.0,0.1161915486,33746.0,817.6154044305422,high
DE91,DE,1900,287.0,8,Braunschweig,128.0,287.0,0.2458998308,54388.0,1167.1419173664597,high
DE92,DE,1500,10.0,1,Hildesheim,10.0,23.0,0.0849166667,12000.0,117.76251222070165,high
DE92,DE,1550,0.0,0,,0.0,20.0,0.08217708335,14000.0,,low_no_large_city
DE92,DE,1600,0.0,0,,0.0,16.0,0.0794375,16000.0,,low_no_large_city
DE92,DE,1650,0.0,0,,0.0,18.0,0.114,11000.0,,low_no_large_city
DE92,DE,1700,21.0,2,Hannover,11.0,26.0,0.0904933333,15000.0,232.06129373510433,high
DE92,DE,1750,27.0,2,Hannover,17.0,32.0,0.1172933333,15000.0,230.1921110123315,high
DE92,DE,1800,28.0,2,Hannover,17.0,38.0,0.1262666667,18000.0,221.7529038485341,high
DE92,DE,1850,46.0,2,Hannover,31.0,63.0,0.1161915486,33746.0,395.8979853032099,high
DE92,DE,1900,330.0,5,Hannover,236.0,330.0,0.2458998308,54388.0,1342.009870142619,high
DE94,DE,1500,0.0,0,,0.0,5.0,0.0849166667,12000.0,,low_no_large_city
DE94,DE,1550,0.0,0,,0.0,9.0,0.08217708335,14000.0,,low_no_large_city
DE94,DE,1600,15.0,1,Emden,15.0,15.0,0.0794375,16000.0,188.8276947285602,high
DE94,DE,1650,12.0,1,Emden,12.0,12.0,0.114,11000.0,105.26315789473684,high
DE94,DE,1700,10.0,1,Emden,10.0,10.0,0.0904933333,15000.0,110.5053779690973,high
DE94,DE,1750,0.0,0,,0.0,12.0,0.1172933333,15000.0,,low_no_large_city
DE94,DE,1800,10.0,1,Emden,10.0,26.0,0.1262666667,18000.0,79.19746566019074,high
DE94,DE,1850,23.0,2,Emden,12.0,37.0,0.1161915486,33746.0,197.94899265160495,high
DE94,DE,1900,60.0,3,Oldenburg,27.0,67.0,0.2458998308,54388.0,244.0017945713853,high
DEA1,DE,1500,45.0,1,Koeln,45.0,51.0,0.0849166667,12000.0,529.9313049931575,high
DEA1,DE,1550,42.0,1,Koeln,42.0,48.0,0.08217708335,14000.0,511.0913929753142,high
DEA1,DE,1600,40.0,1,Koeln,40.0,56.0,0.0794375,16000.0,503.5405192761605,high
DEA1,DE,1650,40.0,1,Koeln,40.0,57.0,0.114,11000.0,350.8771929824561,high
DEA1,DE,1700,40.0,1,Koeln,40.0,65.0,0.0904933333,15000.0,442.0215118763892,high
DEA1,DE,1750,44.0,1,Koeln,44.0,102.0,0.1172933333,15000.0,375.1278846126884,high
DEA1,DE,1800,115.0,6,Koeln,41.0,179.0,0.1262666667,18000.0,910.7708550921935,high
DEA1,DE,1850,355.0,11,Koeln,110.0,467.0,0.1161915486,33746.0,3055.2996691878157,high
DEA1,DE,1900,1783.0,26,Koeln,372.0,1806.0,0.2458998308,54388.0,7250.919995346333,high
DEA2,DE,1500,18.0,1,Aachen,18.0,18.0,0.0849166667,12000.0,211.972521997263,high
DEA2,DE,1550,20.0,1,Aachen,20.0,20.0,0.08217708335,14000.0,243.37685379776866,high
DEA2,DE,1600,23.0,1,Aachen,23.0,23.0,0.0794375,16000.0,289.5357985837923,high
DEA2,DE,1650,19.0,1,Aachen,19.0,19.0,0.114,11000.0,166.66666666666666,high
DEA2,DE,1700,15.0,1,Aachen,15.0,15.0,0.0904933333,15000.0,165.75806695364597,high
DEA2,DE,1750,24.0,1,Aachen,24.0,24.0,0.1172933333,15000.0,204.61520978873912,high
DEA2,DE,1800,24.0,1,Aachen,24.0,39.0,0.1262666667,18000.0,190.07391758445777,high
DEA2,DE,1850,62.0,2,Aachen,52.0,75.0,0.1161915486,33746.0,533.601632365196,high
DEA2,DE,1900,167.0,3,Aachen,118.0,175.0,0.2458998308,54388.0,679.1383282236891,high
DEA3,DE,1500,10.0,1,Muenster,10.0,24.0,0.0849166667,12000.0,117.76251222070165,high
DEA3,DE,1550,10.0,1,Muenster,10.0,17.0,0.08217708335,14000.0,121.68842689888433,high
DEA3,DE,1600,11.0,1,Muenster,11.0,18.0,0.0794375,16000.0,138.47364280094416,high
DEA3,DE,1650,0.0,0,,0.0,14.0,0.114,11000.0,,low_no_large_city
DEA3,DE,1700,0.0,0,,0.0,12.0,0.0904933333,15000.0,,low_no_large_city
DEA3,DE,1750,0.0,0,,0.0,14.0,0.1172933333,15000.0,,low_no_large_city
DEA3,DE,1800,14.0,1,Muenster,14.0,43.0,0.1262666667,18000.0,110.87645192426704,high
DEA3,DE,1850,76.0,4,Coesfeld,26.0,85.0,0.1161915486,33746.0,654.0923235444337,high
DEA3,DE,1900,376.0,8,Dortmund,143.0,376.0,0.2458998308,54388.0,1529.0779126473478,high
DEA4,DE,1500,0.0,0,,0.0,0.0,0.0849166667,12000.0,,low_no_large_city
DEA4,DE,1550,0.0,0,,0.0,0.0,0.08217708335,14000.0,,low_no_large_city
DEA4,DE,1600,0.0,0,,0.0,5.0,0.0794375,16000.0,,low_no_large_city
DEA4,DE,1650,0.0,0,,0.0,0.0,0.114,11000.0,,low_no_large_city
DEA4,DE,1700,0.0,0,,0.0,0.0,0.0904933333,15000.0,,low_no_large_city
DEA4,DE,1750,0.0,0,,0.0,5.0,0.1172933333,15000.0,,low_no_large_city
DEA4,DE,1800,0.0,0,,0.0,21.0,0.1262666667,18000.0,,low_no_large_city
DEA4,DE,1850,30.0,3,Bielefeld,10.0,39.0,0.1161915486,33746.0,258.1943382412239,high
DEA4,DE,1900,136.0,4,Bielefeld,63.0,136.0,0.2458998308,54388.0,553.0707343618067,high
DEA5,DE,1500,10.0,1,Soest,10.0,10.0,0.0849166667,12000.0,117.76251222070165,high
DEA5,DE,1550,10.0,1,Soest,10.0,10.0,0.08217708335,14000.0,121.68842689888433,high
DEA5,DE,1600,10.0,1,Soest,10.0,15.0,0.0794375,16000.0,125.88512981904013,high
DEA5,DE,1650,0.0,0,,0.0,7.0,0.114,11000.0,,low_no_large_city
DEA5,DE,1700,0.0,0,,0.0,5.0,0.0904933333,15000.0,,low_no_large_city
DEA5,DE,1750,0.0,0,,0.0,5.0,0.1172933333,15000.0,,low_no_large_city
DEA5,DE,1800,0.0,0,,0.0,27.0,0.1262666667,18000.0,,low_no_large_city
DEA5,DE,1850,11.0,1,Iserlohn,11.0,59.0,0.1161915486,33746.0,94.67125735511542,high
DEA5,DE,1900,189.0,8,Hagen,51.0,189.0,0.2458998308,54388.0,768.6056528998637,high
DEB1,DE,1500,0.0,0,,0.0,0.0,0.0849166667,12000.0,,low_no_large_city
DEB1,DE,1550,0.0,0,,0.0,0.0,0.08217708335,14000.0,,low_no_large_city
DEB1,DE,1600,0.0,0,,0.0,0.0,0.0794375,16000.0,,low_no_large_city
DEB1,DE,1650,0.0,0,,0.0,5.0,0.114,11000.0,,low_no_large_city
DEB1,DE,1700,0.0,0,,0.0,6.0,0.0904933333,15000.0,,low_no_large_city
DEB1,DE,1750,0.0,0,,0.0,8.0,0.1172933333,15000.0,,low_no_large_city
DEB1,DE,1800,11.0,1,Bonn,11.0,34.0,0.1262666667,18000.0,87.11721222620982,high
DEB1,DE,1850,40.0,2,Koblenz,22.0,66.0,0.1161915486,33746.0,344.25911765496517,high
DEB1,DE,1900,141.0,5,Bonn,51.0,148.0,0.2458998308,54388.0,573.4042172427554,high
DEB2,DE,1500,0.0,0,,0.0,8.0,0.0849166667,12000.0,,low_no_large_city
DEB2,DE,1550,0.0,0,,0.0,6.0,0.08217708335,14000.0,,low_no_large_city
DEB2,DE,1600,0.0,0,,0.0,5.0,0.0794375,16000.0,,low_no_large_city
DEB2,DE,1650,0.0,0,,0.0,0.0,0.114,11000.0,,low_no_large_city
DEB2,DE,1700,0.0,0,,0.0,0.0,0.0904933333,15000.0,,low_no_large_city
DEB2,DE,1750,0.0,0,,0.0,9.0,0.1172933333,15000.0,,low_no_large_city
DEB2,DE,1800,13.0,1,Trier,13.0,13.0,0.1262666667,18000.0,102.95670535824796,high
DEB2,DE,1850,19.0,1,Trier,19.0,19.0,0.1161915486,33746.0,163.52308088610843,high
DEB2,DE,1900,102.0,2,Moenchengladbach,58.0,102.0,0.2458998308,54388.0,414.803050771355,high
DEB3,DE,1500,13.0,1,Speyer,13.0,19.0,0.0849166667,12000.0,153.09126588691217,high
DEB3,DE,1550,10.0,1,Speyer,10.0,18.0,0.08217708335,14000.0,121.68842689888433,high
DEB3,DE,1600,10.0,1,Worms,10.0,18.0,0.0794375,16000.0,125.88512981904013,high
DEB3,DE,1650,0.0,0,,0.0,0.0,0.114,11000.0,,low_no_large_city
DEB3,DE,1700,13.0,1,Mannheim,13.0,18.0,0.0904933333,15000.0,143.6569913598265,high
DEB3,DE,1750,20.0,1,Mannheim,20.0,25.0,0.1172933333,15000.0,170.51267482394928,high
DEB3,DE,1800,23.0,1,Mannheim,23.0,49.0,0.1262666667,18000.0,182.15417101843872,high
DEB3,DE,1850,54.0,4,Mannheim,24.0,77.0,0.1161915486,33746.0,464.74980883420295,high
DEB3,DE,1900,369.0,8,Mannheim,141.0,369.0,0.2458998308,54388.0,1500.6110366140194,high
DEC0,DE,1500,0.0,0,,0.0,0.0,0.0849166667,12000.0,,low_no_large_city
DEC0,DE,1550,0.0,0,,0.0,0.0,0.08217708335,14000.0,,low_no_large_city
DEC0,DE,1600,0.0,0,,0.0,0.0,0.0794375,16000.0,,low_no_large_city
DEC0,DE,1650,0.0,0,,0.0,0.0,0.114,11000.0,,low_no_large_city
DEC0,DE,1700,0.0,0,,0.0,0.0,0.0904933333,15000.0,,low_no_large_city
DEC0,DE,1750,0.0,0,,0.0,5.0,0.1172933333,15000.0,,low_no_large_city
DEC0,DE,1800,0.0,0,,0.0,17.0,0.1262666667,18000.0,,low_no_large_city
DEC0,DE,1850,0.0,0,,0.0,21.0,0.1161915486,33746.0,,low_no_large_city
DEC0,DE,1900,45.0,3,Saarbruecken,23.0,45.0,0.2458998308,54388.0,183.00134592853897,high
DED2,DE,1500,0.0,0,,0.0,31.0,0.0849166667,12000.0,,low_no_large_city
DED2,DE,1550,0.0,0,,0.0,36.0,0.08217708335,14000.0,,low_no_large_city
DED2,DE,1600,34.0,3,Dresden,12.0,45.0,0.0794375,16000.0,428.0094413847365,high
DED2,DE,1650,32.0,2,Dresden,22.0,46.0,0.114,11000.0,280.7017543859649,high
DED2,DE,1700,40.0,1,Dresden,40.0,62.0,0.0904933333,15000.0,442.0215118763892,high
DED2,DE,1750,68.0,2,Dresden,57.0,92.0,0.1172933333,15000.0,579.7430944014275,high
DED2,DE,1800,81.0,3,Dresden,60.0,114.0,0.1262666667,18000.0,641.499471847545,high
DED2,DE,1850,149.0,5,Dresden,97.0,186.0,0.1161915486,33746.0,1282.365213264745,high
DED2,DE,1900,655.0,9,Dresden,396.0,663.0,0.2458998308,54388.0,2663.6862574042893,high
DED4,DE,1500,0.0,0,,0.0,0.0,0.0849166667,12000.0,,low_no_large_city
DED4,DE,1550,0.0,0,,0.0,5.0,0.08217708335,14000.0,,low_no_large_city
DED4,DE,1600,0.0,0,,0.0,16.0,0.0794375,16000.0,,low_no_large_city
DED4,DE,1650,0.0,0,,0.0,5.0,0.114,11000.0,,low_no_large_city
DED4,DE,1700,0.0,0,,0.0,0.0,0.0904933333,15000.0,,low_no_large_city
DED4,DE,1750,10.0,1,Chemnitz,10.0,31.0,0.1172933333,15000.0,85.25633741197464,high
DED4,DE,1800,14.0,1,Chemnitz,14.0,39.0,0.1262666667,18000.0,110.87645192426704,high
DED4,DE,1850,80.0,5,Chemnitz,32.0,121.0,0.1161915486,33746.0,688.5182353099303,high
DED4,DE,1900,498.0,10,Chemnitz,207.0,505.0,0.2458998308,54388.0,2025.214894942498,high
DED5,DE,1500,0.0,0,,0.0,17.0,0.0849166667,12000.0,,low_no_large_city
DED5,DE,1550,11.0,1,Leipzig,11.0,17.0,0.08217708335,14000.0,133.85726958877277,high
DED5,DE,1600,17.0,1,Leipzig,17.0,36.0,0.0794375,16000.0,214.00472069236824,high
DED5,DE,1650,18.0,1,Leipzig,18.0,35.0,0.114,11000.0,157.89473684210526,high
DED5,DE,1700,20.0,1,Leipzig,20.0,43.0,0.0904933333,15000.0,221.0107559381946,high
DED5,DE,1750,35.0,1,Leipzig,35.0,62.0,0.1172933333,15000.0,298.39718094191124,high
DED5,DE,1800,40.0,2,Leipzig,30.0,85.0,0.1262666667,18000.0,316.789862640763,high
DED5,DE,1850,149.0,8,Leipzig,63.0,170.0,0.1161915486,33746.0,1282.365213264745,high
DED5,DE,1900,637.0,10,Leipzig,456.0,646.0,0.2458998308,54388.0,2590.485719032874,high
DEE0,DE,1500,18.0,1,Magdeburg,18.0,56.0,0.0849166667,12000.0,211.972521997263,high
DEE0,DE,1550,21.0,1,Magdeburg,21.0,59.0,0.08217708335,14000.0,255.5456964876571,high
DEE0,DE,1600,35.0,2,Magdeburg,25.0,63.0,0.0794375,16000.0,440.59795436664047,high
DEE0,DE,1650,16.0,1,Magdeburg,16.0,48.0,0.114,11000.0,140.35087719298244,high
DEE0,DE,1700,10.0,1,Magdeburg,10.0,35.0,0.0904933333,15000.0,110.5053779690973,high
DEE0,DE,1750,31.0,2,Magdeburg,18.0,69.0,0.1172933333,15000.0,264.2946459771214,high
DEE0,DE,1800,67.0,3,Magdeburg,36.0,108.0,0.1262666667,18000.0,530.623019923278,high
DEE0,DE,1850,177.0,8,Magdeburg,72.0,201.0,0.1161915486,33746.0,1523.3465956232208,high
DEE0,DE,1900,564.0,11,Magdeburg,230.0,564.0,0.2458998308,54388.0,2293.6168689710216,high
DEF0,DE,1500,0.0,0,,0.0,0.0,0.0849166667,12000.0,,low_no_large_city
DEF0,DE,1550,0.0,0,,0.0,5.0,0.08217708335,14000.0,,low_no_large_city
DEF0,DE,1600,0.0,0,,0.0,13.0,0.0794375,16000.0,,low_no_large_city
DEF0,DE,1650,0.0,0,,0.0,11.0,0.114,11000.0,,low_no_large_city
DEF0,DE,1700,0.0,0,,0.0,7.0,0.0904933333,15000.0,,low_no_large_city
DEF0,DE,1750,0.0,0,,0.0,22.0,0.1172933333,15000.0,,low_no_large_city
DEF0,DE,1800,13.0,1,Flensburg,13.0,40.0,0.1262666667,18000.0,102.95670535824796,high
DEF0,DE,1850,55.0,4,Flensburg,16.0,68.0,0.1161915486,33746.0,473.3562867755771,high
DEF0,DE,1900,199.0,5,Kiel,108.0,204.0,0.2458998308,54388.0,809.2726186617612,high
DEG0,DE,1500,19.0,1,Erfurt,19.0,19.0,0.0849166667,12000.0,223.74877321933315,high
DEG0,DE,1550,19.0,1,Erfurt,19.0,19.0,0.08217708335,14000.0,231.20801110788022,high
DEG0,DE,1600,19.0,1,Erfurt,19.0,29.0,0.0794375,16000.0,239.18174665617624,high
DEG0,DE,1650,18.0,1,Erfurt,18.0,34.0,0.114,11000.0,157.89473684210526,high
DEG0,DE,1700,17.0,1,Erfurt,17.0,41.0,0.0904933333,15000.0,187.8591425474654,high
DEG0,DE,1750,29.0,2,Erfurt,17.0,52.0,0.1172933333,15000.0,247.24337849472644,high
DEG0,DE,1800,29.0,2,Erfurt,17.0,59.0,0.1262666667,18000.0,229.67265041455315,high
DEG0,DE,1850,70.0,4,Erfurt,32.0,106.0,0.1161915486,33746.0,602.453455896189,high
DEG0,DE,1900,239.0,8,Erfurt,85.0,248.0,0.2458998308,54388.0,971.9404817093514,high
ES11,ES,1500,0.0,0,,0.0,15.0,0.2377647059,6800.0,,low_no_large_city
ES11,ES,1550,0.0,0,,0.0,11.0,0.25073914905,7520.0,,low_no_large_city
ES11,ES,1600,0.0,0,,0.0,13.0,0.2637135922,8240.0,,low_no_large_city
ES11,ES,1650,0.0,0,,0.0,13.0,0.2508,7500.0,,low_no_large_city
ES11,ES,1700,0.0,0,,0.0,30.0,0.2034207526,8770.0,,low_no_large_city
ES11,ES,1750,20.0,1,Santiago,20.0,59.0,0.2432631579,9500.0,82.21549112760243,high
